# 2次メッシュ(6桁) → 都道府県コード(2桁・複数可)の索引。
# src/bin/gen-mesh2pref.rs が国土数値情報の500mメッシュデータから生成する(数年に1度の再生成)。
# 版: m500r6-24 / 4299行
493115,44,45
493116,44,45
493117,44
493120,43
493121,43
493122,43,44
493123,44
493124,44
493125,44
493126,44
493127,44
493130,43
493131,43,44
493132,43,44
493133,44
493134,44
493135,44
493136,44
493137,44
493140,43,44
493141,43,44
493142,44
493143,44
493144,44
493145,44
493146,44
493147,44
493150,43,44
493151,43,44
493152,44
493153,44
493154,44
493155,44
493156,44
493157,44
493160,43,44
493161,44
493162,44
493163,44
493164,44
493165,44
493166,44
493167,44
493170,44
493171,44
493172,44
493173,44
493174,44
493175,44
493176,44
493177,44
493204,39
493207,39
493213,39
493215,39
493216,39
493217,39
493223,38
493224,38
493225,39
493226,39
493227,39
493230,44
493233,38
493234,38
493235,38,39
493236,39
493237,39
493240,44
493243,38
493244,38
493245,38,39
493246,39
493247,39
493250,44
493252,38
493253,38
493254,38
493255,38,39
493256,39
493257,39
493262,38
493263,38
493264,38
493265,38,39
493266,38,39
493267,39
493272,38
493273,38
493274,38
493275,38
493276,38,39
493277,39
493300,39
493310,39
493320,39
493330,39
493340,39
493350,39
493351,39
493360,39
493361,39
493362,39
493370,39
493371,39
493461,39
493470,39
493471,39
493946,13
493955,13
493956,13
502903,42
502904,42
502905,42
502906,41,42
502907,41
502913,42
502914,42
502915,42
502916,41,42
502917,41
502926,41
502927,41
502936,41
502937,41
502945,42
502946,42
502955,42
502956,42
502965,42
502966,42
503000,41
503001,41
503002,41
503003,41
503004,40,41
503005,40
503006,40,44
503007,40,44
503010,40,41
503011,40,41
503012,40,41
503013,40,41
503014,40,41
503015,40
503016,40
503017,40,44
503020,40
503021,40
503022,40
503023,40
503024,40
503025,40
503026,40
503027,40
503030,40
503031,40
503032,40
503033,40
503034,40
503035,40
503036,40
503037,40
503041,40
503042,40
503043,40
503044,40
503045,40
503046,40
503047,40
503052,40
503053,40
503054,40
503055,40
503056,40
503057,40
503060,40
503063,40
503064,40
503065,40
503066,40
503067,35,40
503075,40
503076,35,40
503077,35,40
503100,44
503101,44
503102,44
503103,44
503104,44
503105,44
503110,44
503111,44
503112,44
503113,44
503114,44
503115,44
503120,40,44
503121,40,44
503122,44
503123,44
503124,44
503125,44
503130,40
503131,40,44
503132,44
503133,44
503134,44
503135,44
503140,40
503144,44
503145,44
503150,40
503157,35
503160,40
503170,40
503171,35
503172,35
503173,35
503174,35
503175,35
503176,35
503177,35
503200,38
503201,38
503202,38
503203,38
503204,38
503205,38
503206,38,39
503207,39
503211,38
503212,38
503213,38
503214,38
503215,38
503216,38,39
503217,38,39
503222,38
503223,38
503224,38
503225,38
503226,38
503227,38
503233,38
503234,38
503235,38
503236,38
503237,38
503241,35
503243,38
503244,38
503245,38
503246,38
503247,38
503250,35
503251,35
503252,35
503255,38
503256,38
503257,38
503260,35
503261,35
503262,35
503263,35
503265,38
503266,38
503267,38
503270,35
503271,35
503272,35
503273,35
503274,38
503275,38
503276,38
503277,38
503300,39
503301,39
503302,39
503303,39
503310,39
503311,39
503312,39
503313,39
503314,39
503317,39
503320,38,39
503321,39
503322,39
503323,39
503324,39
503325,39
503326,39
503327,39
503330,38,39
503331,39
503332,39
503333,39
503334,39
503335,39
503336,39
503337,39
503340,38
503341,39
503342,39
503343,39
503344,39
503345,39
503346,39
503347,39
503350,38
503351,38,39
503352,39
503353,39
503354,39
503355,39
503356,39
503357,36,39
503360,38
503361,38
503362,38
503363,38
503364,38,39
503365,36,38,39
503366,36,39
503367,36
503370,38
503371,38
503372,38
503373,38
503374,38
503375,36,38
503376,36
503377,36
503400,39
503401,39
503410,39
503411,39
503412,39
503420,39
503421,36,39
503422,36,39
503430,39
503431,36
503432,36
503433,36
503440,39
503441,36
503442,36
503443,36
503444,36
503450,36,39
503451,36
503452,36
503453,36
503454,36
503455,36
503460,36
503461,36
503462,36
503463,36
503464,36
503465,36
503466,36
503470,36
503471,36
503472,36
503473,36
503474,36
503475,36
503515,30
503516,30
503523,30
503524,30
503525,30
503526,30
503527,30
503532,30
503533,30
503534,30
503535,30
503536,30
503537,30
503542,30
503543,30
503544,30
503545,30
503546,30
503547,24,30
503551,30
503552,30
503553,30
503554,30
503555,30
503556,24,30
503557,24,30
503560,30
503561,30
503562,30
503563,30
503564,30
503565,30
503566,24,29,30
503567,24,29,30
503570,30
503571,30
503572,30
503573,30
503574,30
503575,29
503576,29
503577,24,29,30
503640,24,30
503650,24
503660,24
503661,24
503670,24
503671,24
503672,24
503964,13
512911,42
512912,42
512921,42
512922,42
512931,42
512932,42
512933,42
512941,42
512942,42
512943,42
512952,42
512953,42
512962,42
512963,42
512972,42
512973,42
513007,35
513016,35
513017,35
513027,35
513037,35
513046,35
513047,35
513057,35
513100,35
513101,35
513102,35
513103,35
513104,35
513105,35
513106,35
513107,35
513110,35
513111,35
513112,35
513113,35
513114,35
513115,35
513116,35
513117,35
513120,35
513121,35
513122,35
513123,35
513124,35
513125,35
513126,35
513127,35
513130,35
513131,35
513132,35
513133,35
513134,35
513135,35
513136,32,35
513137,32,35
513140,35
513141,35
513142,35
513143,35
513144,35
513145,35
513146,32,35
513147,32,35
513150,35
513151,35
513152,35
513153,35
513154,35
513155,32,35
513156,32,35
513157,32,35
513162,35
513163,35
513164,35
513165,32,35
513166,32
513167,32
513174,35
513175,32,35
513176,32
513177,32
513200,35
513201,35
513203,35
513204,34
513205,38
513206,38
513207,38
513210,35
513211,35
513213,34
513214,34
513215,34
513216,34
513217,38
513220,35
513221,34,35
513222,34
513223,34
513224,34
513225,34
513226,34,38
513227,34,38
513230,35
513231,34,35
513232,34
513233,34
513234,34
513235,34
513236,34
513237,34,38
513240,32,34,35
513241,34
513242,34
513243,34
513244,34
513245,34
513246,34
513247,34
513250,32,34,35
513251,34
513252,34
513253,34
513254,34
513255,34
513256,34
513257,34
513260,32
513261,34
513262,34
513263,34
513264,34
513265,34
513266,34
513267,34
513270,32
513271,34
513272,34
513273,34
513274,34
513275,34
513276,34
513277,34
513300,38
513304,37,38
513305,36,37,38
513306,36
513307,36,37
513310,38
513314,37
513315,37
513316,36,37
513317,36,37
513320,38
513321,38
513322,38
513324,37
513325,37
513326,37
513327,37
513330,34,38
513331,34,38
513334,33,37
513335,37
513336,37
513337,37
513340,34
513341,34
513342,34
513343,33,34
513344,33,37
513345,37
513346,37
513347,37
513350,34
513351,34
513352,34
513353,33,34
513354,33
513356,33,37
513357,33,37
513360,34
513361,34
513362,34
513363,33,34
513364,33
513365,33
513366,33
513367,33
513370,34
513371,34
513372,34
513373,33,34
513374,33
513375,33
513376,33
513377,33
513400,36
513401,36
513402,36
513403,36
513404,36
513405,36
513410,36,37
513411,36,37
513412,36
513413,36
513414,36
513415,36
513416,28
513420,37
513421,36,37
513422,36,37
513423,36,37
513424,36
513425,28,36
513426,28
513430,37
513431,37
513432,37
513433,37
513435,28
513436,28
513437,28
513440,37
513441,37
513442,37
513445,28
513446,28
513447,28
513450,37
513451,37
513452,37
513456,28
513457,28
513460,33
513461,37
513462,37
513466,28
513467,28
513470,33
513471,33
513473,28
513474,28
513477,28
513500,30
513501,30
513502,30
513503,30
513504,30
513505,29
513506,29
513507,29
513510,30
513511,30
513512,30
513513,30
513514,29,30
513515,29
513516,29
513517,29
513520,30
513521,30
513522,30
513523,30
513524,30
513525,29,30
513526,29
513530,27,30
513531,27,30
513532,27,30
513533,30
513534,30
513535,29,30
513536,29
513537,29
513541,27
513542,27
513543,27,30
513544,27,30
513545,27,29,30
513546,29
513547,29
513551,27
513552,27
513553,27
513554,27
513555,27,29
513556,29
513557,29
513560,28
513563,27
513564,27
513565,27,29
513566,29
513567,29
513570,28
513571,28
513573,27
513574,27
513575,27,29
513576,29
513577,29
513601,24
513602,24
513610,29
513611,24
513612,24
513620,29
513621,24
513622,24
513623,24
513626,24
513630,29
513631,24
513632,24
513633,24
513634,24
513635,24
513636,24
513637,24
513640,24,29
513641,24
513642,24
513643,24
513644,24
513645,24
513646,24
513647,24
513650,24,29
513651,24,29
513652,24
513653,24
513654,24
513655,24
513656,24
513657,24
513660,24,29
513661,24,29
513662,24
513663,24
513664,24
513665,24
513666,24
513667,24
513670,24,29
513671,24
513672,24
513673,24
513674,24
513675,24
513760,23
513770,23
513771,23
513772,23
513773,23
513775,22
513776,22
513777,22
513870,22
513871,22
513876,22
513877,22
513903,13
513904,13
513913,13
513914,13
513921,13
513931,13
513941,13
513942,13
513952,13
513962,13
522903,42
523105,32
523106,32
523107,32
523111,35
523116,32
523117,32
523127,32
523200,32
523201,32,34
523202,34
523203,34
523204,34
523205,34
523206,34
523207,34
523210,32
523211,32,34
523212,32,34
523213,32,34
523214,32,34
523215,34
523216,34
523217,34
523220,32
523221,32
523222,32
523223,32
523224,32
523225,32,34
523226,34
523227,34
523230,32
523231,32
523232,32
523233,32
523234,32
523235,32,34
523236,32,34
523237,34
523241,32
523242,32
523243,32
523244,32
523245,32
523246,32,34
523247,34
523252,32
523253,32
523254,32
523255,32
523256,32
523257,32,34
523263,32
523264,32
523265,32
523266,32
523267,32
523274,32
523275,32
523276,32
523277,32
523300,34
523301,34
523302,33,34
523303,33,34
523304,33
523305,33
523306,33
523307,33
523310,34
523311,34
523312,33,34
523313,33
523314,33
523315,33
523316,33
523317,33
523320,34
523321,34
523322,33,34
523323,33
523324,33
523325,33
523326,33
523327,33
523330,34
523331,34
523332,33,34
523333,33
523334,33
523335,33
523336,33
523337,33
523340,34
523341,34
523342,33,34
523343,33
523344,33
523345,33
523346,33
523347,33
523350,32
523351,31,32
523352,31,33
523353,31,33
523354,33
523355,33
523356,33
523357,33
523360,32
523361,31,32
523362,31
523363,31
523364,31,33
523365,33
523366,33
523367,33
523370,32
523371,32
523372,31,32
523373,31
523374,31,33
523375,31,33
523376,31,33
523377,31,33
523400,33
523401,33
523402,28,33
523403,28
523404,28
523406,28
523407,28
523410,33
523411,33
523412,28,33
523413,28
523414,28
523415,28
523416,28
523417,28
523420,33
523421,33
523422,28,33
523423,28
523424,28
523425,28
523426,28
523427,28
523430,33
523431,33
